title,reviews
프렌즈: 둥지탈출,"프렌즈: 둥지탈출
감독
안드레아 블록  크리스티안 하스
출연
케이트 윈슬렛  윌렘 대포  조쉬 키튼
개봉
2019 독일
프렌즈: 둥지탈출
개봉:2019.05.01.
등급:전체 관람가
장르:애니메이션  모험 코미디
국가:독일
러닝타임:88분
배급:BoXoo 엔터테인먼트
줄거리
갈매기 가족의 둥지에서 자란 칼새의 새끼 ‘마누’는 갈매기 비행 학교에서 가르치는 비행법에 적응하지 못한 미운 아기 새가 되고 만다. 갈매기 대장 ‘칼리프’는 열등생 ‘마누’를 둥지에서 쫓아내려 하고  ‘마누’는 갈매기들과 다시 가족이 되기 위해 깃털 친구들의 도움을 받아 날기 대회 1등에 도전하기로 하는데… 가족과 함께하기 위해 둥지를 탈출한 ‘마누’ 과연 미운 아기 새에서 벗어나 하늘 높이 날아 오를 수 있을까?! 
 아이들과 함께 프렌즈 둥지탈출을 보러 궂은 날씨에도 불구하고 용산cgv로 출발

사실 비가 온다고해서 바짝긴장했어요
시간도 촉박하고 아이들과 대중교통으로 이동해서 더욱 긴장했어요

그런데 다행히 비는 안오고 덥기는 바짝 덥네요
후덥지근한것이 ㅜㅜ  뭐 그래도 비가 안온게 어딥니까 ㅋ

아이들은 프렌즈 본다고 신나고
저도 플로이 새를 회상하며 이번영화 프렌즈도 너무 기대하고 갔답니다^^
미리 마씀드리면 기대한만큼 너무 좋았어요
메세지도 있고 아이들뿐 아니라 어른한테도 교훈도 있구요

용산cgv는 늘 오면 반갑고 좋아요^^
오늘은 아이돌 스타가 오는지 ㅜㅜ
대박 ㅜㅜ 힘들었네요

앉을 자리가 없고 어딜가나 붐비고 ㅜㅜ
아이들이 지쳐서 앉을때가 없어 바닥에 그냥 앉아서 들어가길 기다렸네요
에허...이와중에 아이돌스타 나도 보고싶다 ㅋ
 기다리는동안 포스트를 보며 아이들과 공부합니다
ㅋㅋㅋㅋ오늘은 앉을때도 없고 사람도 많아서 자칫 아이들을 잃어버릴수 있어서 한곳에 정신을 모아야합니다 ㅋ
사실 공부해야 아이들이 딴데 정신이 안팔리고
여기에 집중하니 엄마로써 애들보기가 편하기도 해요 ^^;

아호 새들이 참 많네요
영화 끝나고 잠깐 꾸룩새연구소 박사님이 나오셔서 새에 대해 설명도 해주신다니 더욱 값진 시간이였어요
  벌써부터 신이나서 각자의 포스터를 챙깁니다
프렌즈 둥지탈출 빨리 보고 싶네요
이제 들어왔어요
꽤 많은 관람객이 함께했어요^^

영화끝나고 너무 귀여운 쿠키영상들

꾸룩새연구소 박사님이 새에 대해 30분간 설명을 해주셨어요
사실 어린 아이들에겐 30분이란 너무 힘든 시간인것같아요
집으로 가는 친구들이 속출하더라고요

그리고 문제도 어렵고 설명도 다소 어려웠어요
어린아이들이 듣고 이해하기에 수준이 좀 있는 설명이네요ㅜㅜ

초등학교 고학년이나 되어야 이해할것같은 내용들이 많았어요
그맇지만 부모와 집중이 가능한 아이들에겐 아주 큰 도움이 되는 시간이였답니다

저도 어떤것들은 잘 모르겠더라고요
제가 빠져들어 다 듣고 왔네요^^


갈매기에게 절대 새우깡을 주면 안돼요 ㅜㅜ



오늘 영화는 꽤 유익했어요
갈매기가 칼새의 새끼를 입양? 해서 키운 모성애와 사랑도 너무 감동스럽고 또 입양에대한 문제를 다시 생각해보는 계기도 됐네요.  사실 아무나 할 수 없는 일이잖아요

그리고 갈매기던지 칼새던지 모든 새들 엄마들 아빠들은 각자의 자식(알)을 지키기 위해 헌신하고 노력해요

갈매기밑에서 자란 칼새 마누는 갈매기와 칼새의 중간입장에서 이도저도 못끼는 신세지만 열심히 적응하며 결국 중간역할을 톡톡히 해내지요 마누의 우정과 자립심을 키워내는 모습은 아이들에게 아주 좋은 교훈이 될것 같아요
여원한 응원군 뿔닭 퍼시역할이 최고였던것같아요

퍼시가 나오면 웃음이 빵빵터지네요
역시 웃음코드를 맡는 누군가가 늘 분위기메이커가 되어 즐겁게 하네요
발목에 걸린 쇠고랑좀 풀렸으면 하고 계속 안타까웠네요^^

아이들이 이번 영화 너무 재밌게보고 공부도 되고
1석2조의 효과를 누렸네요
새 연구가로 잘 알려진 꾸룩새연구소 소장 정나미님께서 어린이들과 영화 영화에 나오는 새들에 관해 알려주시고 퀴즈를 통해 선물도 주셨어요. 영화도 재밌었고 선물받은 친구들은 더욱 좋은 추억이 될것 같아요
저와 저희 아이들도 너무 즐거운 시간이였어요"
프로디지,"더 무서운건 어머니의 이기심이었음 
세상에 나는 결말이 이럴줄은 생각도 못했음 
우리나라같으면 성당에 가서 엑소시즘하거나 절에라도 가서 아님 무당불러굿을하던가
좀더공을 들였
겨우낸 결론이 못다한 살인의 한을 풀어주는 거였어?
아무리 살인자가 빙의 됫어도 정신과치료를 한다던가 
정신병원에 입월을 시킨다던가 할것잊 
겨우 살아남은 피해자를 찾아가서 마져살인을 하게해?
도대체 이기적인 맘이 아무리 엄마라고 가당키나 한가 
공포를 넘어선 답답함에 고구마 열개먹은듯한 영화 
살인자보담 
자기새끼밖에 모르는 한심한 엄마라서 너무 짜증나는 영화였음 "
프로디지,"오늘 모처럼 쉬는 주말이라  집에만 있기 그래서 영화를 보려 나왔습니다.
그런데 '비수기'라 그런지  볼게 너무 없습니다.ㅠ.ㅠ
그래서 시간이 가장 가까운 '프로디지'를 보고 왔는데요..
보고나서 후회가 되는...좀 있으면 '올레티비'에 올라올텐데...싶더라구요.

정말 '공포영화'는 '모'아니면 '도'인거 같아요..중간이 없는..



오랜시간 아이를 가지지 못했던 '새라'는...드디어 아들 '마일스'를 낳고


'마일스'는 돌도 안되서 '엄마'라고 말을 하더니..
'천재성'을 보이기 시작합니다.

그럼 모습에 흐믓해하는 '새라'


그러나 반친구를 폭행하고..
섬뜩한 행동을 저지르는 '마일스'의 모습에..


'마일스'를 상담을 맡기는데요..


'아서'는 그의 몸에 무서운 누군가가 '환생'했음을 알지만..


도리어 '아서'를 협박하는 '마일스'


'새라'는 '마일스'속의 정체를 결국 알게되고...


'마일스'를 되찾으려고 하는데요...






보통 '사이코패스'들은 어릴적 '학대'나 '성폭행'...
그리고 자신이 감당못할 일을 당하면 '공감'능력을 잃어 '괴물'이 되어버리는데요..
그러나 가끔...완벽한 부모의 좋은 환경속에서도 '괴물'이 나타나기도 합니다.

이 작품은 이해할수 없는 '괴물'의 탄생을..
나름 '환생'이란 이론으로 풀어나가려고 하는데..
제가 보기엔 감독이 '환생'이론이 뭔지 잘 모르는듯 합니다..
영화속에 나오는것은 '환생'보다는 '빙의'에 가까운데 말입니다.

아예 첨부터 '마일스'가 없다면 '환생'일텐데..
살인마의 영혼이 '마일스'의 영혼을 쫓아보내고 그의 몸을 차지한건..
'환생'이 아니라 '빙의'죠.....

주인공 '마일스'의 연기는 정말 섬뜩했는데요..
예전에 잼나게 봤었던 '오멘'도 생각나고..
저 넘이 나중에 크면 어떤 '괴물'이 될지....걱정이 되더라구요..

그러나 어머니 '새라'는 정말 발암 그 자체..
'모성애'라는 이유로 모든게 용서가 된다고 생각하는지?
마지막에 정말 이해안되는 일들을 연이어 일으킵니다.

초반에는 그래도 '마일스'의 섬뜩한 연기 때문에...무서웠는데..
산으로 가는 스토리와  '새라'의 발암연기등이 연이어 나오면서..
거기다가 결말마져...기분 안좋게 끝나는지라..
많은 점수는 못주겟더라구요...

프로디지
감독
니콜라스 맥카시
출연
테일러 쉴링  잭슨 로버트 스콧
개봉
2019.04.04. 미국
평점
리뷰보기"
프린스 코기,"댕벤져스! 사라진 코기 왕자를 찾아라!
올 크리스마스  온 가족이 함께 봐야 할 필람 무비 예고!

<마이펫의 이중생활> 제작진이 함께 한 또 하나의 ‘펫’ 애니메이션
사랑스러운 매력 가득한 <프린스 코기> !!!
12월 24일 대개봉을 앞두고 있네요~

귀여운 강아지 캐릭터들의 비주얼과  
흥미진진한 스토리가 돋보이는 작품으로
특별히 오늘도 행복가득한 꽃돼지네 블로그 이웃님들 위해 
예매권 이벤트 지원소식이 들어왔어요~ Wow!

관심있는 분들의 많은 지원을 기다려봅니다
더불어. 이런 좋은 소식 널리 널리 알려주실거죠~ *^^*




복슬복슬 빵실궁디에 포동포동 숏다리  그리고 말랑말랑 발바닥~
세젤귀 코기 왕자 '렉스'의 무한 매력은 영국 여왕님의 하트를 모두 독차지한다죠~
모두가 잠든사이 흔적도 없이 사라진 렉스.
이게 대체 어떻게 된걸까요.





수다댕부터 똒똑댕  덩치댕  군인댕  반전댕까지~
모두 감쪽같이 사라진 코기 왕자를 찾기 위해 출동하고
렉스는 궁으로 돌아가기 위한 좌충우돌 대모험이 펼쳐진답니다.

이름하여 런던 최강의 댕벤져스!!! 기대하시라~ 개봉박두~

단서는?! 하트궁디!
코기 왕자를 찾아라! 아자자!




<프린스 코기> 개봉을 기다리시는 분들 위한 기쁜소식이 하나 더 있어요~
티저예고편 공개되었더라고요. *^^*
너무너무 사랑스럽고 귀여운 세젤귀 코기 왕자 렉스~ 
유후~~~ 귀염귀염~




<프린스 코기> 예매권 이벤트 참여하시는 분들은
아래 공지 내용을 잘 숙지후 댓글로 참여해주세요.


이벤트기간 
2019.11.21 (목요일) ~ 2019.11.26 (화요일)

참여방법 
스크랩url + 기대평 + 후기약속여부 댓글로 남기기

(주의사항: 비밀덧글로 이름과 연락처 꼭 남겨주세요.
당첨자 발표와 함께 바로 리스트전달이 되어야함으로 이 부분 꼭 남겨주세요.
이벤트 당첨자용으로 취합이외의 다른 용도로는 사용하지 않아요.)


당첨자발표 
2019.11.27 (수요일)


당첨자혜택 
<프린스 코기> 전용 영화예매권 1인2매 ( 5명 = 총10매)

프린스 코기
감독
벤 스타센  빈센트 케스텔루트
출연
심규혁  김리흔  엄상현  김혜성  김현지  김옥경
개봉
2019.12.24. 벨기에
평점
리뷰보기


당첨자미션 
예매권 받으면 개봉하는 주에 최대한 빠르게 예매하고 다녀와 후기남겨주세요.
(본인 SNS에 새글쓰기 + 꽃돼지블로그 메모장에 내용복사 
& 당첨자발표글의 댓글로 URL 남기기)


후기기한 
개봉일로부터 1주일 이내
(애니메이션의 특성상 꼭 개봉하는 주에 관람해주세요.)



여러분 본 예매권이벤트는 특별히 지원된 이벤트랍니다.
꼭 후기를 남겨주실 수 있으신 분들의 지원을 부탁드려용~ *^^*"
프린스 코기,"프린스코기 CGV주안역에서 크리스마스에 봤어요!!


크리스마스라는 생각을 못하고 미리 예매를 못한 거에 후회를.. ㅎㅎ
집에서 멀리 있는 cgv주안역으로 가야 했어요. ㅋ
부평cgv에서 보려고 했는데 매진.. ㅋㅋㅋ

네이버 지도가 첨부되었습니다.
네이버 지도는 원본 포스트에서 볼수 있습니다. 원본보기





사람은 많고 마땅히 포토존을 못 찾아서 프린스코기 포스터 앞에서 찰칵.
원래 개봉일에 봐야 제맛인데..
애들 컨디션이 어제까지 넘 안 좋았거든요. ㅠ ㅠ





여기도 자리가 없긴 매한가지라서..
따로따로 자리를 잡아서 앉았어요. ㅎㅎ
어쩔 수 없이 앞자리~~~
사람이 많아서 팝콘을 못 사는 경우는 첨이었어요. ㅎㅎ
크리스마스에 사람들이 영화를 많이 보는군요.





팝콘 사면서 물 사려고 했는데..
물 없다고 입이 나와서 삐쳤어요. ㅠ ㅠ
물을 미리 집에서 못 챙겨나와서 쏘리.. ㅠ ㅠ





영화에 나오는 엘리자베스 여왕 실존과 영화 그림이랑 굉장히 비슷하네요.
웰시코기들이 넘넘 귀여워요.
마이펫의 이중생활 제작진이라서 더욱 기대되는 프린스코기입니다.






댕벤져스들~~~
로얄댕 렉스  똑똑댕 완다  수다댕 잭  덩치댕 버나드 
궁인댕 벤  반전댕 빅.
반전댕 빅 땜에 한바탕 웃음꽃이 폈어요!! ㅋ






개봉 : 2019.12.24.
등급전체 : 관람가
장르 : 애니메이션
국가 : 벨기에
러닝타임 : 82분
배급 : (주)이수C&E

줄거리
복슬복슬 빵실궁디  포동포동 숏다리  말랑말랑 발바닥!
무한 매력으로 영국 여왕님 하트 빼앗은 세젤귀 코기 왕자 ‘렉스’가 모두가 잠든 사이에 흔적도 없이 사라졌다?!
수다댕부터 똑똑댕  덩치댕  군인댕  반전댕까지 감쪽같이 사라진 코기 왕자 찾기 위해 출동한 런던 최강의 댕벤져스!
궁으로 돌아가기 위한 좌충우돌 대모험이 펼쳐진다! 단서는 하트궁디! 코기 왕자를 찾아라!


 


남편 필립이 엘리자베스 여왕에게 아기 코기를 선물로 줍니다.


 


이런 귀염댕이 코기라니요. ㅎㅎ
이름은 렉스.


 


슬리퍼 물고 있는 모습도 완전 귀엽쥬.
와~ 이거 보면서 강아지 키우고 싶단 생각이 절로 들었어요. ^^


 


로얄댕이지만 좀 개구쟁이 짓도 한답니다. ㅋㅋ


 


엘리자베스 여왕의 사랑을 받으면서 점점 렉스의 사진도 많아지기 시작하네요.


 


키도 무럭무럭 크고 있어요. ㅎㅎ


 


많이 컸어도 귀엽고 잘생긴 로얄댕 렉스.
렉스의 얼굴이 박힌 제품들이 많군요.
인기폭발!!


 


여전히 개구쟁이짓은 하지만유. ㅎㅎ


 


아이고~ 귀여운 코기들의 뒷태입니다. ^^
황금목걸이를 하고 있는 일등견은 바로 렉스.


 


와우 트럼프 대통령과 멜라니아 영부인까지 등장.
게다가 화장한 코기 마가렛까지.
마가렛은 심지어 너무 무서워요 ㅋㅋㅋ
애정공세가 뭔가 살기가 느껴집니다. ㅠ ㅠ
결국 1등견인 렉스가 마가렛과 결혼해야 하는 처지에.. ㅠ ㅠ


 


마가렛과 결혼 안하려고 필사적으로 움직이다가 트럼프 대통령 바지를 찢게 되고..
트럼프 대통령은 그길로 떠나게 됩니다. ㅠ ㅠ


 


미국대통령에게 사과 하기 위해 공항에 가자고 하는 찰리.
찰리에 꼬임에 넘어간 렉스.


 


경비병들을 피해서 무사히 밖으로 나오게 됩니다.
찰리의 꼬임에 넘어가서 황금목걸이도 빼놓고..
찰리는 정말 배신의 끝판을 보여줍니다. ㅠ ㅠ
얼음물에 빠뜨리고 렉스가 죽기를 바라더라고요.
이런 부분은 좀 아이에게 보여주기 그랬어요. ㅠ ㅠ


 


동물보호소에 오게 된 렉스.
파워대결이라는 잔인한 것을 보게 됩니다. ㅠ ㅠ


 


파워대결을 주동하는 타이슨. ㅠ ㅠ
하필 타이슨의 여친 완다에게 마음이 뺏긴 렉스.
타이슨은 다음 파워대결에 렉스를 세웁니다.


 


파워대결 전에 미리 훈련 좀 해야쥬. ㅎㅎ
근데 대단한 몸치인 렉스.
버나드의 ""이것은 나무토막인가 아니면 솜뭉치인가""에서 빵 터짐요. ㅋㅋ





복서? 폭서? 암튼 이름은 잘 모르겠는데 렉스가 이 강아지랑 대결하려다가...
타이슨이 직접 렉스 앞에 나서게 되는데요.


 


힘을 합치면 불가능할 게 없겠져.
댕벤져스가 결성되는. ㅎㅎ


 


완다는 유기견보호소 직원이 먹는 머그잔에 그려진 게 렉스인 걸 눈치채고~
렉스편에 서게 됩니다.
암튼 목소리 반전댕 빅 덕분에 타이슨을 무찌르고 나옵니다.


 


황금목걸이도 안한 렉스를 몰라보는 경비병들은 렉스를 내쫓아요.


 


하지만 우리의 댕벤져스들이 캐롤을 불러서 경비병들을 웃긴 사이에 몰래 잠입하는 것에 성공.
찰스의 대관식을 막게 되지만..
렉스는 왠일로 순순히 일등견을 포기하고 완다를 선택합니다.
바로 그 이유는.. ㅎㅎ





일등견은 마가렛과 결혼해야 하기 때문이죠. ㅋㅋㅋㅋ
찰스는 후회하지만 신혼여행 고고~~
이래서 착하게 마음 먹어야 한다쥬. ㅋ
강아지 치고 좀 잔인하고 그런 장면은 있었지만 전체적으로 전 무지 재밌게 봤어요.
호불호가 강한 영화 같지만 저는 만족합니다.
웰시코기 키우고 싶네요. ^^


프린스 코기
감독
벤 스타센  빈센트 케스텔루트
출연
심규혁  김리흔  엄상현  김혜성  김현지  김옥경
개봉
2019.12.24. 벨기에
평점
리뷰보기"
프린스 코기,"    프린스 코기
감독
벤 스타센  빈센트 케스텔루트
출연
심규혁  김리흔  엄상현  김혜성  김현지  김옥경
개봉
2019.12.24. 벨기에
평점
리뷰보기
        영국 왕실을 배경으로 버킹검 궁에서 키우는 코기 강아지의 내용을 담은 만화다~

벨기에서 영국을 소재로 삼아서 신기하기도 하고  스토리도 재미있고 좋았다~

이 개가 코기라는 것도 처음 알았다~^^

--------------------------------------------------------------
영국 여왕님의 사랑둥이 코기 왕자가 바람처럼 사라졌다!
복슬복슬 빵실궁디  포동포동 숏다리  말랑말랑 발바닥!
 무한 매력으로 영국 여왕님 하트 빼앗은 세젤귀 코기 왕자 ‘렉스’가
 모두가 잠든 사이에 흔적도 없이 사라졌다?!
 
 수다댕부터 똑똑댕  덩치댕  군인댕  반전댕까지
 감쪽같이 사라진 코기 왕자 찾기 위해 출동한 런던 최강의 댕벤져스!
 궁으로 돌아가기 위한 좌충우돌 대모험이 펼쳐진다!
 
 단서는 하트궁디! 코기 왕자를 찾아라!"
프린스 코기,"프린스 코기
감독
벤 스타센  빈센트 케스텔루트
출연
심규혁  김리흔  엄상현  김혜성  김현지  김옥경
개봉
2019.12.24. 벨기에
평점
리뷰보기

오늘부터 방학인 아이와 
코기영화보러
 아침부터 분주하게 다녀왔답니다.
 다른영화들이 많은 상영관을
 차지하고 있어서 그런지
 코기의 영화는
 너무 일찍시작하더라구요.
상영관도 별로 없었구요~~
그래도 다행히 아이와 
조조로 보게되었어요.



 영국 여왕님의 사랑둥이 
코기 왕자가 친구의 배신으로
 궁에서 나왔어요.
복슬복슬 빵실궁디  
포동포동 숏다리  
말랑말랑 발바닥 
너무 귀엽더라구요.
아이도 보고 키우고 싶다고~~~
계속 귀엽다면서
 연신 예쁘다 귀엽다를
 남발하네요~~
전 세 아들 코기만으로도 
힘든디요ㅜ



 
아침에 아이들과
 부모님들이 많이 오셨더라구요~
처음엔 혼자 전세 낸줄 알았는데~~ㅎㅎ

보호소에 맡겨진 
코기에게 참으로
많은 일들이 있었어요.
친구들과 다시 궁으로 들어가
행복하게 결말까지 
책세상 덕분에 
아이와 하트궁디
코기너무 재미있게
 관람했어요♡
무한 매력으로
 영국 여왕님 하트 빼앗은
 세젤귀 코기 왕자 렉스보러
 영화관 한번들러보셔요♡
  





 
책세상&맘수다와 함께하는 체험단카페


   

 "
프린스 코기,"이거 크리스마스날 의정부CGV에서 온 가족이 다 같이 본 영화
라고 쓰면서 그렇게 맘껏 극장 드나들던 때가 사무치게 그리워질 날이 오게 될 줄 누가 알았을까.
이 놈의 코로나 사태가 빨리 종식되어야 그 당연하고 평범했던 일상을 다시 누릴 수 있을텐데.

영국 엘리자베스 2세 여왕의 반려견 웰시코기를 모티프로 한 애니메이션이라고 한다.
그래서인지 배경이며 인물들이 굉장히 사실적이다.
특히 트럼프 대통령 나올 때 저래도 되나 싶을 정도로 풍자적이라 웃어도 되는 건지 난감했다.

중간에 렉스 강물에 빠질 때 극장 안에 있던 어린 아이들 울고불고 난리났다.
완다라는 암캐의 요염한 몸짓이나 친구를 곤경에 빠뜨리기위해 불까지 지르는 모습은
아이들이 보기엔 적절치 않아 보였다.

그래도 나와 아이들이 너무 좋아하는 <마이펫의 이중생활> 제작진이 만든 영화답게
채채도 나도 재밌게 잘 봤다.


프린스 코기
감독
벤 스타센  빈센트 케스텔루트
출연
심규혁  김리흔  엄상현  김혜성  김현지  김옥경
개봉
2019.12.24. 벨기에
평점
리뷰보기
 "
프린스 코기,"  프린스 코기
감독
벤 스타센  빈센트 케스텔루트
출연
심규혁  김리흔  엄상현  김혜성  김현지  김옥경
개봉
2019.12.24. 벨기에
평점
리뷰보기
 




코기들이 많이 귀여웠는데.

뭐랄까
어떤 타깃층을 노리고 만든 영화인지 잘 모르겠다..

아이들이 보기에는 너무 자극적인 장면이 많고
그렇다고 어른들이 보기엔 많이 유치했던 영화.

그래도 코기들이 귀여웠고 
트럼프가 나올 줄은 상상도 못했다 ..ㅎㅎ;;
 
 "
프린스 코기,"프린스 코기
감독
벤 스타센  빈센트 케스텔루트
출연
심규혁  김리흔  엄상현  김혜성  김현지  김옥경
개봉
2019.12.24. 벨기에
평점
리뷰보기
동영상이 첨부되었습니다. 원본보기
예고편.....








 10세이하가 볼만....

물처럼 새로운것 하나없이 흘러감....

동영상이 첨부되었습니다. 원본보기
상어가죽의 선택 한 장면.....





평점 10점만점에 3.5점..."
프린스 코기,"프린스 코기
감독
벤 스타센  빈센트 케스텔루트
출연
심규혁  김리흔  엄상현  김혜성  김현지  김옥경
개봉
2019.12.24. 벨기에
리뷰보기

영국 여왕님의 사랑둥이 코기 왕자가 바람처럼 사라졌다!
복슬복슬 빵실궁디  포동포동 숏다리  말랑말랑 발바닥!
 무한 매력으로 영국 여왕님 하트 빼앗은 세젤귀 코기 왕자 ‘렉스’가
 모두가 잠든 사이에 흔적도 없이 사라졌다?!
 
 수다댕부터 똑똑댕  덩치댕  군인댕  반전댕까지
 감쪽같이 사라진 코기 왕자 찾기 위해 출동한 런던 최강의 댕벤져스!
 궁으로 돌아가기 위한 좌충우돌 대모험이 펼쳐진다!
 
 단서는 하트궁디! 코기 왕자를 찾아라!

 
마이펫의 이중생활을 너무 재밌게 봐서
이번에 프린스 코기 제작진들이 마이펫의 이중생활 팀이라 믿고 보게 되었어요~
즐거운 크리스마스 날 아이들의 성화에 일찍 일어나게 되서 그런지..
제 컨디션이 엉망이라 영화를 보는 내내 쿨쿨 잤네요..^^;;;
같이 보러간 남편이랑 아이들은 재밌게 잘 봤다고 하네요~
동물 캐릭터들이 진짜 너무 귀여운거 같아요~
반려견  반려묘를 키우고 싶어 하는 아이들이
이런 애니메이션을 보면 꼭 집 근처 동물병원에 들러서 한참을 구경하네요~"
프린스 코기,"<프린스 코기>

영국 여왕님의 사랑둥이 코기 왕자가 바람처럼 사라졌다!

복슬복슬 빵실궁디  포동포동 숏다리  말랑말랑 발바닥!
무한 매력으로 영국 여왕님 하트 빼앗은 세젤귀 코기 왕자 ‘렉스’가 모두가 잠든 사이에 흔적도 없이 사라졌다?!

수다댕부터 똑똑댕  덩치댕  군인댕  반전댕까지 감쪽같이 사라진 코기 왕자 찾기 위해 출동한 런던 최강의 댕벤져스!
궁으로 돌아가기 위한 좌충우돌 대모험이 펼쳐진다!

단서는 하트궁디! 코기 왕자를 찾아라!

<프리스 코기> 보러 왔어요 ^^

울 딸들 귀여운 코기 보려고 한껏 기대중요 ^^

<프린스 코기>
실제로 70년동안 엘리자베스 2세 여왕으로부터 엄청난 사랑을 받은 영국 왕실의 마스코트 웰시코기를 다룬 애니메이션~
귀여운 코기가 주인공인데다가 예고편에서부터 느껴지는  엄청난재미에 내가 더 보고 싶어서 기다렸던 영화~

귀여운 하트 궁둥이가 너무 매력적인 너♡

실제 영국 버킹엄 궁전을 있는 그대로 잘 표현하고 엘리자베스 여왕이나 트럼프 부부의 포인트를 잘 살려 표현하였네요.
특히나 트럼프 대통령의 특유의 표정과 행동을 표현한 부분에선 너무 웃겨서 한참을 웃었네요 ㅋㅋ

여왕님의 사랑을 듬뿍 받아 철이 없는 일등견 렉스~
사고뭉치지만 미소 짓게 만드는 너무 귀염둥이네요^^
허나 집사는 너무 힘들 듯 ㅋㅋ

요 귀염둥이가 이번에 제법 큰 사고를 쳐서 여왕님을 화나게 했는데요~
해결해보려는 렉스에게 믿었던 친구가 배신하면서 험한 세상에 나와 유기견이라는 타이틀로 겪게 되는 좌충우돌과 유기견 보호소에서 만난 우정과 사랑을 재밌고 감동적으로 다룬 영화~
댕벤져스 친구들의 도움으로 어렵게 궁전으로 돌아온 렉스의 귀여운 복수 또한 볼만해요^^

귀여운 프린스 코기 렉스의 말투가 포인트!! 넘 귀여움♡
렉스 뿐만 아니라 댕벤져스의 각각 개성있게 표현된 캐릭터들의 말투 또한 기대하시라~^^

<프린스 코기>영화가 끝나고 엔딩 크레딧에는 애완동물들의 사진들이 나와요~
귀엽고 사랑스러운 사진들이 흐믓하게 만들어요

<프린스 코기>영화 끝나자마자 강아지 키우자고 난리인 막둥이~
안 된다니까 그럼 고양이를 키우자고 하더군요
귀엽기는 하지만 키운기엔.. 넘 현실적~ ㅋㅋ
엄마는 너 키우는 것만으로도 벅차단다 ㅋㅋ

코기와 귀여운 멍멍이들의 귀여움에 절로 엄마 미소를 짓게 만들고 스토리 자체가 감동적인 영화~
아이들과 함께 보기에 아주 아주 좋은 영화~
단 주의할 건 영화를 보고난 후 대부분의 아이들이 강아지를 키우자고 조른다는 거 ㅋㅋ


** 본 영화는 꽃돼지 블로그에서 예매권이벤트에 당첨되어 무상으로 다녀온 영화입니다 **"
프린스 코기,"  프린스 코기
감독
벤 스타센  빈센트 케스텔루트
출연
심규혁  김리흔  엄상현  김혜성  김현지  김옥경
개봉
2019.12.24. 벨기에
리뷰보기

건방졌던 과거 
그리고 친구의 배신 
냉정한 현실과의 마주침 
겸손과 우정  게다가 사랑까지 깨달음.
새롭게 태어난 모습으로 다시 자신의 위치로 돌아감. 

정석과도 같은 스토리 라인.
캐릭터는 '코기'일 뿐!!"
플레이모빌: 더 무비,"<플레이모빌: 더 무비> 존잼 대유잼 예상됨
애들과 함께 보기에 좋을 듯요 ㅋㅋㅋ

<겨울왕국>  <라푼젤> 수석 애니메이터 리노 디살보 감독 작품
디즈니  드림윅스 제작진이라니 믿고 보는 애니!
다니엘 래드클리프  안야가 더빙했다고 하니 어떨지 완전 기대 만발 ㅋㅋ

콜로세움  바이킹 등등 장소가 화려하니 볼거리가 많은거 같아서 눈요기 짱일듯
진짜 1도 상상할 수 없는 진짜 장난감 세상에 빠지게 되버릴거 같아욤~

9월 11일 개봉이라 하니 극장으로 고고



Synopsis

 
1도 상상불가!

꿀조합 녀석들의 토이 어드벤처!

 
진짜 장난감 세계에 빠지게 된 남매에게 이상한 나라의 앨리스보다 더 다양하고 판타지한 토이 어드벤처가 기다리고 있다! 로봇  시크릿 에이전트  바이킹  요정  공룡 그리고 또…?"
플레이모빌: 더 무비,"내 추억의 장난감 플레이모빌이 영화로 나온다니~~~~~~~~
영화관에서 볼 수 있다니~~~~~~~~~~~
사촌동생 데리고 영화관으로 갑니다~~~~~~~~~~~
그리고 해리포터      개짱팬인데 다니엘 래드클리프가 더빙했다고하니까~~~~~~~~
나는 영화관에서 무조건 본다~~~~~~~~~~~~~~~~ 짱이여~~

추석이면 날짜도 딱좋아~~~~~~~~~~~~~~

쉬는날 영화보는거 개꿀~~~~~~~~~~~ㅎㅎㅎㅎ
온가족 영화관 나들이인감.."
플레이모빌: 더 무비,"와 움직이는 플모를 볼 수 있다니ㅋㅋㅋㅋ상상도 못했다
영화관가면 플모 덕후들 엄청 모여있을듯..
근데 예고편보니까 플모 덕후 말고도 그냥 애니 덕후랑 영화 덕후들도 좋아할 작품같아 보이던데
기대된당ㅋㅋㅋㅋㅋㅋ
추석때 오히려 조카 찬스로 영화관 나들이 해야겠다!
근데 조카는.. 해리포터 모르겠지?..
우리 다니엘이 더빙 참여했는데.. 해리포터를 모르다니..
아마 해리포터 광팬인 친구랑 2차관람까지 하게 될 것 같다
영화 보지도 않았는데 벌써 꿀잼 포인트 엄청 많네 이 영화ㅋㅋㅋㅋㅋㅋ
9월 얼른 왔으면 좋겠다ㅠㅠ 얼른 보고싶은데ㅠㅠ
오랜만에 엄청 기대되는 영화네ㅋㅋㅋ"
